id,patient_id,user_id,full_name,address,bank_name,bank_account_number,paying_for,insurance_provider,insurance_tier_availed,medication_used,quantity,total_price_php,terms_accepted,payment_status,created_at,updated_at
859,P0859,62c35d0d-8b80-49b1-ab6a-0c4540dadb31,Robert Martinez,"352 Elm St, Oakwood, WA 69772",State Bank,850341345,Laboratory Tests,Aetna,Gold,Aspirin 100mg,22,11983.21,Insurance Covered,failed,2024-07-23 00:00:00.000+00,2024-02-12 00:00:00.000+00
860,P0860,948112d3-12b7-42a8-ae0c-2563b4a937e6,John Garcia,"799 Main St, Oakwood, CO 62674",City Bank,8388109633,Vaccination,Anthem,Silver,Eye Drops,88,27082.17,Cash Payment,completed,2024-03-25 00:00:00.000+00,2024-12-25 00:00:00.000+00
861,P0861,cf78f150-2081-402b-acb7-72477be6c099,James Williams,"473 Main St, Maplewood, IL 67207",Federal Bank,7923902761,Eye Examination,Blue Shield,Standard,Flu Vaccine,64,49320.72,Installment Plan,completed,2024-12-28 00:00:00.000+00,2024-03-14 00:00:00.000+00
862,P0862,478ab1c4-f447-4b61-8d1f-20caac5b131f,Emily Rodriguez,"847 Cedar Ln, Cedarburg, GA 65286",Federal Bank,485118149,Eye Examination,Blue Cross,Gold,Eye Drops,5,30897.99,Insurance Covered,completed,2024-06-29 00:00:00.000+00,2024-10-20 00:00:00.000+00
863,P0863,c54dd239-6c85-405f-aa37-9944eb2092a8,John Martinez,"635 Pine Rd, Elmwood, WA 68732",City Bank,9131817656,Laboratory Tests,Anthem,Platinum,Aspirin 100mg,84,36450.78,Cash Payment,completed,2024-06-29 00:00:00.000+00,2024-07-28 00:00:00.000+00
864,P0864,8eb951c5-6968-4d13-9ccf-8b5c9dc2702c,James Smith,"663 Spruce Ave, Oakwood, GA 67541",First National Bank,453302114,General Consultation,Kaiser,Platinum,Pain Relief Cream,99,18857.44,Partial Payment,pending,2024-10-16 00:00:00.000+00,2024-10-30 00:00:00.000+00
865,P0865,d69dadce-cc96-4fe6-b309-4fe4ea0378b1,Sarah Davis,"574 Spruce Ave, Pineville, GA 65127",City Bank,1201617614,Laboratory Tests,Aetna,Silver,Flu Vaccine,91,48108.36,Insurance Covered,completed,2024-11-09 00:00:00.000+00,2024-12-15 00:00:00.000+00
866,P0866,72ecaf09-9933-4a09-8348-3cc6c2ff4a89,Michael Jones,"907 Oak Ave, Elmwood, FL 69180",Metro Bank,4582768919,Laboratory Tests,Aetna,Platinum,Pain Relief Cream,4,6798.21,Installment Plan,pending,2024-03-25 00:00:00.000+00,2024-10-17 00:00:00.000+00
867,P0867,62c35d0d-8b80-49b1-ab6a-0c4540dadb31,Emily Garcia,"226 Oak Ave, Springfield, FL 63842",City Bank,4155736825,Physical Therapy,Aetna,Gold,Pain Relief Cream,96,44031.36,Bank Transfer,completed,2024-03-24 00:00:00.000+00,2024-06-09 00:00:00.000+00
868,P0868,ec5f31f5-2038-4c38-89f4-9d931015bca6,Maria Jones,"178 Pine Rd, Pineville, CA 68770",State Bank,3811496608,Physical Therapy,Cigna,Gold,Flu Vaccine,37,30107.04,Credit Card,failed,2024-01-13 00:00:00.000+00,2024-09-10 00:00:00.000+00
869,P0869,226fd27a-e526-47dc-9a50-441e2837fdbc,Maria Johnson,"495 Spruce Ave, Maplewood, TX 66923",First National Bank,8797423688,Vaccination,Cigna,Gold,Ibuprofen 200mg,1,34316.09,Installment Plan,pending,2024-05-12 00:00:00.000+00,2024-05-21 00:00:00.000+00
870,P0870,440ef7ba-4b75-443c-b9fb-2d65df8aab22,John Martinez,"685 Oak Ave, Maplewood, TX 62082",First National Bank,7690417587,Dermatology Treatment,Cigna,Gold,Pain Relief Cream,37,17558.32,Partial Payment,pending,2024-02-18 00:00:00.000+00,2024-03-30 00:00:00.000+00
871,P0871,f01f1937-8ce1-41f7-838d-198220641637,Jane Davis,"742 Birch St, Elmwood, FL 64873",Community Bank,1733854676,Dental Checkup,Cigna,Silver,Blood Test Kit,61,10546.36,Credit Card,failed,2024-01-12 00:00:00.000+00,2024-12-15 00:00:00.000+00
872,P0872,5220c558-854e-4620-a2fd-aeb58ba20028,Maria Johnson,"468 Spruce Ave, Springfield, FL 68472",Metro Bank,2679257138,Laboratory Tests,Blue Shield,Silver,Aspirin 100mg,53,20194.29,Cash Payment,failed,2024-10-10 00:00:00.000+00,2024-11-17 00:00:00.000+00
873,P0873,c3405f5b-ba99-4775-a18d-93e4e08e822e,Emily Garcia,"459 Maple Dr, Springfield, CO 67429",City Bank,3700737823,Laboratory Tests,Blue Cross,Bronze,Aspirin 100mg,65,8003.39,Installment Plan,failed,2024-02-16 00:00:00.000+00,2024-12-31 00:00:00.000+00
874,P0874,9734f363-c59e-415a-b8fa-9679f54018b0,James Davis,"787 Pine Rd, Elmwood, CO 61715",Metro Bank,2361684416,Dental Checkup,Cigna,Standard,Blood Test Kit,42,22286.46,Partial Payment,failed,2024-06-15 00:00:00.000+00,2024-01-02 00:00:00.000+00
875,P0875,b28a91da-23c1-415b-8ec9-c78ba5bdb9b4,John Davis,"606 Main St, Fairview, IL 61099",First National Bank,8726447785,Dermatology Treatment,Blue Cross,Platinum,Blood Test Kit,12,9983.76,Credit Card,pending,2024-04-06 00:00:00.000+00,2024-02-13 00:00:00.000+00
876,P0876,c917ee02-fce2-4f01-97ee-0a66020cb6dd,Emily Jones,"485 Maple Dr, Oakwood, CA 62549",First National Bank,7298548027,Dental Checkup,Anthem,Gold,Pain Relief Cream,33,5897.6,Partial Payment,pending,2024-09-19 00:00:00.000+00,2024-05-28 00:00:00.000+00
877,P0877,5fad3acd-e80d-4dd8-9602-f858a07043ce,Jane Smith,"186 Elm St, Springfield, FL 67049",First National Bank,4578298906,Dermatology Treatment,Aetna,Bronze,Flu Vaccine,2,41668.29,Installment Plan,pending,2024-07-26 00:00:00.000+00,2024-01-23 00:00:00.000+00
878,P0878,4e05a726-693b-49dd-b5c7-e427cdba6611,Robert Miller,"666 Maple Dr, Maplewood, WA 64778",First National Bank,4998387916,Eye Examination,Kaiser,Platinum,Blood Test Kit,92,8736.16,Bank Transfer,pending,2024-07-09 00:00:00.000+00,2024-10-23 00:00:00.000+00
879,P0879,3cc3ba2c-3edc-47f3-ba36-31a2641aae02,John Brown,"140 Oak Ave, Fairview, FL 63388",City Bank,4755906716,Cardiology Consultation,Blue Cross,Standard,Ibuprofen 200mg,51,16639.66,Installment Plan,completed,2024-12-02 00:00:00.000+00,2024-02-27 00:00:00.000+00
880,P0880,8f237c22-27c5-4074-ba00-15e17e276ab1,David Johnson,"564 Spruce Ave, Riverside, GA 69718",Metro Bank,6287331453,Cardiology Consultation,Anthem,Silver,Flu Vaccine,96,21181.21,Insurance Covered,failed,2024-08-23 00:00:00.000+00,2024-02-15 00:00:00.000+00
881,P0881,88c98496-b84f-4d13-97d7-96d11c558201,Maria Williams,"261 Birch St, Elmwood, TX 60378",Community Bank,8002905174,Laboratory Tests,Cigna,Standard,Pain Relief Cream,69,37326.74,Partial Payment,pending,2024-03-12 00:00:00.000+00,2024-09-21 00:00:00.000+00
882,P0882,c54dd239-6c85-405f-aa37-9944eb2092a8,Lisa Johnson,"261 Elm St, Riverside, CA 67679",Federal Bank,2288231411,Eye Examination,Cigna,Standard,Eye Drops,87,25614.77,Installment Plan,completed,2024-07-22 00:00:00.000+00,2024-09-06 00:00:00.000+00
883,P0883,cf78f150-2081-402b-acb7-72477be6c099,Robert Johnson,"587 Cedar Ln, Maplewood, TX 61378",First National Bank,3849313094,Eye Examination,Cigna,Gold,Flu Vaccine,67,40751.91,Installment Plan,pending,2024-02-04 00:00:00.000+00,2024-12-07 00:00:00.000+00
884,P0884,2c49e374-cacc-4780-b5a1-098ce637f40b,Maria Williams,"282 Main St, Maplewood, WA 64196",Federal Bank,5175023436,Vaccination,Humana,Bronze,Aspirin 100mg,59,39827.59,Partial Payment,completed,2024-08-20 00:00:00.000+00,2024-09-26 00:00:00.000+00
885,P0885,3a697c53-2450-4d27-aa26-bba40276ceab,Jane Miller,"129 Oak Ave, Oakwood, CA 61733",City Bank,5222619964,Cardiology Consultation,Humana,Gold,Aspirin 100mg,60,32846.61,Cash Payment,failed,2024-09-06 00:00:00.000+00,2024-06-16 00:00:00.000+00
886,P0886,cf78f150-2081-402b-acb7-72477be6c099,John Williams,"427 Main St, Pineville, CA 62520",State Bank,1587767127,Cardiology Consultation,United Healthcare,Standard,Eye Drops,53,33008.13,Cash Payment,failed,2024-05-24 00:00:00.000+00,2024-12-05 00:00:00.000+00
887,P0887,99f80acb-d80f-4f36-b3bc-9ba64d28052f,Jane Rodriguez,"360 Pine Rd, Cedarburg, TX 60144",Federal Bank,1792333851,Eye Examination,United Healthcare,Platinum,Flu Vaccine,99,30850.38,Bank Transfer,pending,2024-06-10 00:00:00.000+00,2024-09-24 00:00:00.000+00
888,P0888,5abbe3bd-2a73-49a6-8c13-6fc4be4615aa,John Miller,"538 Main St, Elmwood, CA 69682",Community Bank,6210743300,Vaccination,Blue Cross,Bronze,Eye Drops,70,47593.77,Credit Card,pending,2024-11-22 00:00:00.000+00,2024-02-04 00:00:00.000+00
889,P0889,c54dd239-6c85-405f-aa37-9944eb2092a8,Sarah Smith,"402 Cedar Ln, Springfield, TX 65317",Community Bank,3143382504,Eye Examination,Aetna,Platinum,Aspirin 100mg,88,13843.81,Cash Payment,failed,2024-05-20 00:00:00.000+00,2024-08-25 00:00:00.000+00
890,P0890,2c49e374-cacc-4780-b5a1-098ce637f40b,John Garcia,"515 Maple Dr, Oakwood, NY 65663",Community Bank,3662309962,Physical Therapy,Humana,Silver,Eye Drops,71,31937.13,Cash Payment,completed,2024-12-08 00:00:00.000+00,2024-10-08 00:00:00.000+00
891,P0891,bef6a189-68dd-400a-9fc1-b7c32b9215b8,Jane Rodriguez,"951 Birch St, Fairview, WA 62526",Federal Bank,8761843769,Cardiology Consultation,United Healthcare,Platinum,Aspirin 100mg,53,16776.69,Insurance Covered,pending,2024-08-24 00:00:00.000+00,2024-02-12 00:00:00.000+00
892,P0892,3b638e0c-e27c-457b-ab35-1ffac8dc095d,Maria Davis,"950 Main St, Springfield, GA 63985",State Bank,3924781056,Dental Checkup,United Healthcare,Bronze,Pain Relief Cream,50,32458.69,Cash Payment,pending,2024-08-09 00:00:00.000+00,2024-11-20 00:00:00.000+00
893,P0893,2b032d07-5f17-4823-9727-72c45f8fd155,Michael Davis,"161 Elm St, Riverside, WA 67130",Metro Bank,779782397,Vaccination,United Healthcare,Gold,Eye Drops,72,47588.87,Insurance Covered,completed,2024-09-29 00:00:00.000+00,2024-03-26 00:00:00.000+00
894,P0894,0f6941ea-1212-4031-977e-e81f4b49294b,David Jones,"563 Oak Ave, Riverside, TX 61628",State Bank,7888090261,General Consultation,Blue Cross,Silver,Eye Drops,3,18987.87,Partial Payment,pending,2024-04-14 00:00:00.000+00,2024-11-15 00:00:00.000+00
895,P0895,bcdb1629-e030-4104-a77a-20b6d5b65901,John Smith,"773 Oak Ave, Oakwood, WA 69152",City Bank,6126722205,Vaccination,Kaiser,Silver,Flu Vaccine,53,4500.05,Cash Payment,completed,2024-02-07 00:00:00.000+00,2024-05-25 00:00:00.000+00
896,P0896,c917ee02-fce2-4f01-97ee-0a66020cb6dd,Maria Martinez,"249 Birch St, Riverside, NY 63589",Federal Bank,2711663698,Dental Checkup,Blue Shield,Platinum,Blood Test Kit,1,13725.54,Insurance Covered,pending,2024-03-21 00:00:00.000+00,2024-09-14 00:00:00.000+00
897,P0897,3283c015-0f4d-4046-b8ad-46484b700245,John Johnson,"501 Cedar Ln, Pineville, FL 69603",First National Bank,3173811514,Dental Checkup,Blue Cross,Gold,Blood Test Kit,16,33118.31,Insurance Covered,completed,2024-09-29 00:00:00.000+00,2024-10-11 00:00:00.000+00
898,P0898,8eb951c5-6968-4d13-9ccf-8b5c9dc2702c,Sarah Davis,"867 Main St, Cedarburg, GA 63392",Federal Bank,1767110233,Cardiology Consultation,Humana,Silver,Flu Vaccine,92,13317.82,Credit Card,completed,2024-03-22 00:00:00.000+00,2024-07-25 00:00:00.000+00
899,P0899,22f262da-91e6-46a6-b70c-094800d46a86,Emily Rodriguez,"613 Cedar Ln, Elmwood, CA 61830",City Bank,9194376748,Laboratory Tests,United Healthcare,Bronze,Pain Relief Cream,40,21303.14,Partial Payment,pending,2024-12-25 00:00:00.000+00,2024-01-16 00:00:00.000+00
900,P0900,f7e014db-85a8-4eb5-843b-d6dea5c2ab9e,Jane Garcia,"548 Oak Ave, Riverside, CO 69650",First National Bank,9775621259,Vaccination,Cigna,Standard,Flu Vaccine,6,19248.89,Installment Plan,pending,2024-04-14 00:00:00.000+00,2024-09-28 00:00:00.000+00
901,P0901,033fee5c-4ebb-4825-80ab-0bb0808a8be4,Emily Rodriguez,"386 Elm St, Pineville, FL 64693",State Bank,9522501642,Physical Therapy,Kaiser,Bronze,Ibuprofen 200mg,17,29607.76,Partial Payment,completed,2024-06-28 00:00:00.000+00,2024-06-01 00:00:00.000+00
902,P0902,5e54eecb-aa21-4ea3-9334-f5799f62f4c2,Sarah Miller,"614 Maple Dr, Elmwood, CO 60512",Community Bank,6596954025,Laboratory Tests,Blue Shield,Silver,Pain Relief Cream,20,21000.23,Bank Transfer,pending,2024-11-10 00:00:00.000+00,2024-10-21 00:00:00.000+00
903,P0903,7a4b99fc-a318-40b3-ae98-4e2f29dde1b5,Lisa Martinez,"598 Main St, Riverside, GA 66994",City Bank,2665704810,Eye Examination,Blue Cross,Silver,Eye Drops,9,48258.26,Bank Transfer,pending,2024-05-26 00:00:00.000+00,2024-11-03 00:00:00.000+00
904,P0904,3fcf319f-e8ca-4bbe-b338-42d3956682d4,Robert Miller,"727 Birch St, Riverside, NY 68313",Community Bank,9635987922,Laboratory Tests,Cigna,Standard,Pain Relief Cream,8,16238.37,Bank Transfer,completed,2024-09-21 00:00:00.000+00,2024-03-19 00:00:00.000+00
905,P0905,033fee5c-4ebb-4825-80ab-0bb0808a8be4,Robert Miller,"599 Elm St, Riverside, CA 66328",First National Bank,6498829588,Physical Therapy,Kaiser,Standard,Aspirin 100mg,51,14024.22,Credit Card,pending,2024-08-29 00:00:00.000+00,2024-10-26 00:00:00.000+00
906,P0906,18882cf8-3197-4cc8-a58c-980fffc51a63,Lisa Martinez,"292 Main St, Springfield, TX 61183",Community Bank,7368730526,Dental Checkup,Cigna,Standard,Aspirin 100mg,63,31272.82,Partial Payment,completed,2024-01-17 00:00:00.000+00,2024-05-19 00:00:00.000+00
907,P0907,2dc1b872-51cf-452a-8f80-ebac96209ecd,Michael Brown,"337 Elm St, Springfield, FL 61908",State Bank,8032479537,Dermatology Treatment,Anthem,Standard,Flu Vaccine,47,28704.22,Bank Transfer,completed,2024-03-09 00:00:00.000+00,2024-11-09 00:00:00.000+00
908,P0908,d304bf7b-4705-42a5-bb10-2982f1192293,Michael Smith,"585 Main St, Riverside, IL 61903",Community Bank,9071521312,Eye Examination,Humana,Standard,Eye Drops,1,36398.72,Credit Card,completed,2024-10-12 00:00:00.000+00,2024-10-10 00:00:00.000+00
909,P0909,eaf63714-9d3d-4fe2-838c-dd2a36102c5e,Maria Miller,"374 Maple Dr, Oakwood, FL 62820",First National Bank,3925397952,General Consultation,Kaiser,Platinum,Pain Relief Cream,50,6008.66,Insurance Covered,completed,2024-01-18 00:00:00.000+00,2024-04-09 00:00:00.000+00
910,P0910,65fecbf8-95f1-4b8b-b8d8-9fa589ee64bd,Robert Smith,"737 Oak Ave, Elmwood, TX 67553",City Bank,5435648281,Physical Therapy,Blue Shield,Standard,Aspirin 100mg,51,13652.87,Cash Payment,completed,2024-05-02 00:00:00.000+00,2024-01-11 00:00:00.000+00
911,P0911,070ad96f-2660-4df1-92e6-88a215d1dfee,Emily Martinez,"173 Main St, Riverside, TX 64758",State Bank,4022399235,Dermatology Treatment,Cigna,Bronze,Ibuprofen 200mg,52,44472.23,Partial Payment,completed,2024-02-22 00:00:00.000+00,2024-04-25 00:00:00.000+00
912,P0912,cf8c7024-f72a-4ea0-ae98-2dc3fe95ecad,Emily Garcia,"306 Maple Dr, Oakwood, WA 65495",First National Bank,7759944054,Dermatology Treatment,Aetna,Bronze,Flu Vaccine,83,3821.84,Installment Plan,failed,2024-01-26 00:00:00.000+00,2024-11-03 00:00:00.000+00
913,P0913,070ad96f-2660-4df1-92e6-88a215d1dfee,Michael Miller,"761 Main St, Cedarburg, FL 63084",Federal Bank,6683180121,Dermatology Treatment,Anthem,Silver,Pain Relief Cream,33,31500.93,Credit Card,pending,2024-11-07 00:00:00.000+00,2024-08-30 00:00:00.000+00
914,P0914,4e70d591-81ad-468d-929d-e7042c7726c0,James Davis,"307 Spruce Ave, Riverside, CO 63038",City Bank,7128191927,Dental Checkup,Aetna,Standard,Eye Drops,26,35132.3,Insurance Covered,completed,2024-11-19 00:00:00.000+00,2024-11-18 00:00:00.000+00
915,P0915,2c49e374-cacc-4780-b5a1-098ce637f40b,Maria Garcia,"767 Cedar Ln, Oakwood, IL 62769",Community Bank,9053355323,Vaccination,Cigna,Bronze,Aspirin 100mg,42,41704.76,Insurance Covered,completed,2024-03-28 00:00:00.000+00,2024-01-28 00:00:00.000+00
916,P0916,db76315c-5d93-441f-877f-20f451dd14c7,Robert Davis,"626 Cedar Ln, Oakwood, IL 62298",State Bank,6181461295,Eye Examination,Kaiser,Gold,Aspirin 100mg,77,30761.08,Credit Card,failed,2024-04-26 00:00:00.000+00,2024-12-02 00:00:00.000+00
917,P0917,f69cfcf3-9059-4c82-bd90-a4b3adf2f627,John Williams,"170 Elm St, Pineville, TX 66926",Community Bank,4913888402,Cardiology Consultation,Blue Shield,Gold,Blood Test Kit,90,14076.8,Insurance Covered,failed,2024-03-26 00:00:00.000+00,2024-01-10 00:00:00.000+00
918,P0918,0f6941ea-1212-4031-977e-e81f4b49294b,Sarah Smith,"818 Birch St, Pineville, TX 65167",Metro Bank,4139830987,Eye Examination,United Healthcare,Bronze,Ibuprofen 200mg,49,14502.96,Credit Card,failed,2024-01-12 00:00:00.000+00,2024-01-02 00:00:00.000+00
919,P0919,5220c558-854e-4620-a2fd-aeb58ba20028,John Davis,"222 Cedar Ln, Maplewood, FL 63553",State Bank,2130830276,Dental Checkup,Cigna,Bronze,Aspirin 100mg,47,16877.66,Cash Payment,pending,2024-01-13 00:00:00.000+00,2024-05-09 00:00:00.000+00
920,P0920,88c98496-b84f-4d13-97d7-96d11c558201,Maria Martinez,"969 Oak Ave, Pineville, NY 61113",Metro Bank,8978091926,Eye Examination,Humana,Standard,Eye Drops,54,10809.43,Credit Card,failed,2024-08-01 00:00:00.000+00,2024-08-31 00:00:00.000+00
921,P0921,8c07d59b-2eb2-4df5-9645-4c21d46b0e04,Michael Johnson,"936 Birch St, Maplewood, FL 64767",City Bank,1793506407,Dermatology Treatment,Humana,Gold,Aspirin 100mg,2,17961.51,Partial Payment,failed,2024-02-19 00:00:00.000+00,2024-01-05 00:00:00.000+00
922,P0922,88a08883-23d7-41c2-bf9b-c7317e1f175a,Maria Miller,"572 Cedar Ln, Fairview, CA 63185",First National Bank,5501623960,Cardiology Consultation,Anthem,Silver,Eye Drops,79,39685.61,Installment Plan,pending,2024-05-11 00:00:00.000+00,2024-10-09 00:00:00.000+00
923,P0923,faeb2f6e-a71b-46ff-810d-7841d53fc05b,Emily Martinez,"671 Pine Rd, Riverside, IL 67048",State Bank,3818943631,Laboratory Tests,Aetna,Gold,Flu Vaccine,20,41513.49,Installment Plan,failed,2024-10-23 00:00:00.000+00,2024-09-01 00:00:00.000+00
924,P0924,8a5e59fa-38e2-4ac1-8370-4df908f75e75,David Williams,"966 Cedar Ln, Oakwood, GA 67687",City Bank,2887745317,Dental Checkup,Kaiser,Silver,Flu Vaccine,29,18232.87,Cash Payment,failed,2024-10-19 00:00:00.000+00,2024-08-16 00:00:00.000+00
925,P0925,f01f1937-8ce1-41f7-838d-198220641637,Sarah Garcia,"753 Spruce Ave, Elmwood, NY 60439",Community Bank,7397032814,Dental Checkup,Anthem,Silver,Eye Drops,84,10338.07,Partial Payment,failed,2024-03-17 00:00:00.000+00,2024-12-23 00:00:00.000+00
926,P0926,038fa9e6-86b6-494c-b3a5-d6d993965e77,Emily Miller,"165 Cedar Ln, Fairview, GA 65708",Federal Bank,2041602526,Dental Checkup,Blue Shield,Standard,Ibuprofen 200mg,48,44123.58,Installment Plan,pending,2024-03-22 00:00:00.000+00,2024-09-28 00:00:00.000+00
927,P0927,2dc1b872-51cf-452a-8f80-ebac96209ecd,Lisa Jones,"356 Maple Dr, Riverside, CO 62902",Community Bank,998245481,Laboratory Tests,Blue Shield,Silver,Aspirin 100mg,39,13819.38,Cash Payment,pending,2024-06-17 00:00:00.000+00,2024-10-01 00:00:00.000+00
928,P0928,e0bec793-17a0-438b-9c0f-070d445044e8,James Martinez,"891 Elm St, Springfield, WA 62040",Federal Bank,108776210,Physical Therapy,United Healthcare,Silver,Eye Drops,23,15757.46,Insurance Covered,failed,2024-04-01 00:00:00.000+00,2024-07-06 00:00:00.000+00
929,P0929,038fa9e6-86b6-494c-b3a5-d6d993965e77,Robert Johnson,"955 Oak Ave, Springfield, IL 69677",Federal Bank,993522258,Vaccination,United Healthcare,Silver,Eye Drops,41,39161.0,Bank Transfer,failed,2024-12-16 00:00:00.000+00,2024-09-11 00:00:00.000+00
930,P0930,aae82234-26f5-43d5-b384-8f1658a5393b,Emily Smith,"836 Birch St, Maplewood, CA 62408",State Bank,1712563527,Laboratory Tests,United Healthcare,Platinum,Blood Test Kit,87,14077.0,Cash Payment,failed,2024-11-18 00:00:00.000+00,2024-03-16 00:00:00.000+00
931,P0931,22f262da-91e6-46a6-b70c-094800d46a86,Maria Smith,"179 Birch St, Fairview, CO 62149",Metro Bank,6008965857,Eye Examination,Kaiser,Silver,Eye Drops,76,40019.09,Cash Payment,completed,2024-09-29 00:00:00.000+00,2024-07-27 00:00:00.000+00
932,P0932,a942847b-f321-4b43-a6bf-8dd9994ac55a,Sarah Johnson,"896 Oak Ave, Fairview, CA 63591",State Bank,6370775461,Laboratory Tests,Kaiser,Silver,Flu Vaccine,41,23986.77,Bank Transfer,failed,2024-04-07 00:00:00.000+00,2024-07-28 00:00:00.000+00
933,P0933,4a202faa-fefa-43a1-97e3-8a710eef4b31,Jane Davis,"679 Birch St, Elmwood, FL 63585",Community Bank,9753659564,Physical Therapy,United Healthcare,Gold,Eye Drops,58,6844.19,Insurance Covered,pending,2024-04-17 00:00:00.000+00,2024-01-02 00:00:00.000+00
934,P0934,3bb3651a-8c4c-4ca0-be5e-6f707eb96115,Sarah Garcia,"584 Maple Dr, Fairview, CO 61006",First National Bank,4286147349,Dental Checkup,Humana,Platinum,Ibuprofen 200mg,55,24254.89,Installment Plan,completed,2024-06-12 00:00:00.000+00,2024-11-30 00:00:00.000+00
935,P0935,e2bd56c4-776f-42b1-ba0e-4893abe349d4,Lisa Rodriguez,"996 Birch St, Fairview, TX 61356",State Bank,6872597592,Eye Examination,Cigna,Platinum,Ibuprofen 200mg,20,5315.23,Partial Payment,failed,2024-02-13 00:00:00.000+00,2024-07-04 00:00:00.000+00
936,P0936,070ad96f-2660-4df1-92e6-88a215d1dfee,Maria Martinez,"108 Spruce Ave, Springfield, WA 63527",First National Bank,4594516622,Dental Checkup,Anthem,Platinum,Ibuprofen 200mg,64,11088.66,Bank Transfer,failed,2024-07-03 00:00:00.000+00,2024-07-18 00:00:00.000+00
937,P0937,c3405f5b-ba99-4775-a18d-93e4e08e822e,Emily Jones,"426 Birch St, Springfield, GA 62325",Community Bank,4348360329,Dental Checkup,Blue Cross,Bronze,Flu Vaccine,38,16675.57,Cash Payment,pending,2024-03-20 00:00:00.000+00,2024-08-16 00:00:00.000+00
938,P0938,0ad92339-6089-4c99-9d37-e2f3edab7e66,Jane Smith,"120 Oak Ave, Maplewood, GA 64957",State Bank,1223708704,Physical Therapy,Aetna,Silver,Eye Drops,14,3403.5,Cash Payment,completed,2024-01-15 00:00:00.000+00,2024-07-31 00:00:00.000+00
939,P0939,3b638e0c-e27c-457b-ab35-1ffac8dc095d,Jane Jones,"160 Maple Dr, Cedarburg, TX 61365",State Bank,9058321380,Eye Examination,Humana,Silver,Ibuprofen 200mg,44,42761.08,Bank Transfer,completed,2024-11-14 00:00:00.000+00,2024-02-19 00:00:00.000+00
940,P0940,faa95163-7117-463d-afd8-28230cb16d0b,John Martinez,"543 Oak Ave, Springfield, FL 60367",City Bank,3495227819,Laboratory Tests,Aetna,Platinum,Aspirin 100mg,96,20143.8,Installment Plan,pending,2024-04-25 00:00:00.000+00,2024-07-10 00:00:00.000+00
941,P0941,49e534b7-0769-40ab-b74e-71df3c9af61c,Emily Martinez,"317 Maple Dr, Fairview, CO 61963",First National Bank,4196441250,Laboratory Tests,Aetna,Silver,Flu Vaccine,98,40598.49,Cash Payment,failed,2024-05-06 00:00:00.000+00,2024-01-21 00:00:00.000+00
942,P0942,22f262da-91e6-46a6-b70c-094800d46a86,Maria Williams,"861 Pine Rd, Pineville, TX 67947",Federal Bank,4569211441,Laboratory Tests,Kaiser,Platinum,Aspirin 100mg,95,29461.26,Bank Transfer,failed,2024-10-30 00:00:00.000+00,2024-01-22 00:00:00.000+00
